application_id,job_id,application_date,application_status,application_source,job_title,job_posted_date,job_location,candidate_id,full_name,interview_id,interview_status,offer_id,offer_status,employee_id,joining_date,interview_delay_days,offer_decision_days,time_to_hire_days,interview_completed_flag,offer_sent_flag,hired_flag
4421,92,2026-07-03,Under Review,Indeed,Cloud Engineer,2026-02-06,Houston,308,Jeffrey Sawyer,,,,,,,,,,0,0,0
3638,74,2026-05-31,Applied,Indeed,ML Engineer,2025-12-20,Chicago,693,Tara Duarte,,,,,,,,,,0,0,0
807,16,2026-02-20,Rejected,Indeed,Business Analyst,2026-01-08,New York,208,Casey Pittman,,,,,,,,,,0,0,0
2056,40,2025-10-25,Interview,Indeed,Data Analyst,2025-08-29,New York,123,Deanna Soto,,,,,,,,,,0,0,0
1692,33,2025-12-19,Rejected,Indeed,BI Developer,2025-09-23,New York,841,Travis Gray,,,,,,,,,,0,0,0
399,8,2026-06-13,Under Review,Indeed,Cloud Engineer,2026-03-02,Chicago,412,Maria Allen,,,,,,,,,,0,0,0
2551,50,2025-09-24,Applied,Referral,Cloud Engineer,2025-09-11,Austin,367,Stephen Morgan,,,,,,,,,,0,0,0
852,16,2026-04-19,Under Review,Indeed,Business Analyst,2026-01-08,New York,932,Robert Morales,,,,,,,,,,0,0,0
4604,96,2026-07-04,Applied,Indeed,ML Engineer,2026-04-07,Austin,803,Gary Nguyen,,,,,,,,,,0,0,0
2773,55,2025-12-25,Interview,Indeed,ML Engineer,2025-08-05,Seattle,813,Daniel Roach,,,,,,,,,,0,0,0
549,11,2026-06-30,Under Review,Company Website,QA Engineer,2026-01-24,Seattle,990,Ray Smith,,,,,,,,,,0,0,0
1092,22,2025-12-07,Rejected,Referral,DevOps Engineer,2025-07-27,Chicago,12,Jesus Stephens,,,,,,,,,,0,0,0
4735,99,2026-06-16,Applied,Company Website,QA Engineer,2026-06-05,Austin,560,Tabitha Davis,,,,,,,,,,0,0,0
3771,76,2026-03-22,Applied,Dice,Cloud Engineer,2025-10-20,Seattle,430,Elizabeth Baker,,,,,,,,,,0,0,0
2162,43,2025-12-12,Applied,Company Website,Cloud Engineer,2025-11-06,New York,890,Angela Walker,,,,,,,,,,0,0,0
310,7,2026-05-12,Rejected,LinkedIn,Software Engineer,2025-07-25,Dallas,690,Tanya Henson,,,,,,,,,,0,0,0
1614,32,2026-06-09,Applied,Referral,ML Engineer,2026-01-30,Houston,678,Megan Keller,,,,,,,,,,0,0,0
1369,27,2026-05-28,Under Review,Indeed,Business Analyst,2026-05-10,New York,981,Allen Thomas,,,,,,,,,,0,0,0
1627,32,2026-03-21,Rejected,Dice,ML Engineer,2026-01-30,Houston,746,Lisa Meyers,,,,,,,,,,0,0,0
836,16,2026-04-03,Interview,Indeed,Business Analyst,2026-01-08,New York,696,Taylor Mullins,,,,,,,,,,0,0,0
4721,99,2026-06-26,Rejected,Dice,QA Engineer,2026-06-05,Austin,554,Nancy Hoffman,,,,,,,,,,0,0,0
1519,30,2026-05-28,Under Review,Company Website,ML Engineer,2025-12-02,Chicago,258,Amanda French,,,,,,,,,,0,0,0
4253,87,2026-06-04,Rejected,Dice,Data Architect,2026-04-27,Seattle,942,Jeremy Brown,,,,,,,,,,0,0,0
2491,48,2026-04-13,Interview,Company Website,Data Analyst,2025-11-15,New York,955,Amanda Brown,,,,,,,,,,0,0,0
2301,45,2026-06-13,Rejected,Company Website,BI Developer,2026-02-13,Austin,848,Lauren West,,,,,,,,,,0,0,0
3640,74,2026-07-01,Under Review,Dice,ML Engineer,2025-12-20,Chicago,357,Darrell Curry,,,,,,,,,,0,0,0
3590,72,2026-05-28,Under Review,Referral,DevOps Engineer,2026-03-11,Dallas,654,Fernando Newton,,,,,,,,,,0,0,0
4325,89,2026-02-12,Rejected,Referral,ML Engineer,2025-09-08,Austin,161,Rebecca Morris,,,,,,,,,,0,0,0
4046,84,2026-04-23,Interview,Dice,ML Engineer,2026-04-18,Austin,826,Nicholas Mays,,,,,,,,,,0,0,0
957,19,2026-04-24,Under Review,Referral,DevOps Engineer,2026-02-23,Chicago,782,Amber Garza,,,,,,,,,,0,0,0
1162,23,2026-06-03,Interview,Referral,BI Developer,2026-05-21,Seattle,673,William Howard,,,,,,,,,,0,0,0
3570,72,2026-04-06,Under Review,LinkedIn,DevOps Engineer,2026-03-11,Dallas,500,Megan Dunn,,,,,,,,,,0,0,0
379,8,2026-03-11,Interview,Company Website,Cloud Engineer,2026-03-02,Chicago,167,Samuel Evans,,,,,,,,,,0,0,0
2399,47,2026-06-22,Interview,LinkedIn,DevOps Engineer,2026-05-16,Dallas,183,Ronald Reyes,,,,,,,,,,0,0,0
3257,64,2025-12-26,Under Review,Referral,Software Engineer,2025-11-30,Chicago,363,Michael Rodriguez,,,,,,,,,,0,0,0
2109,42,2026-04-03,Rejected,LinkedIn,Cloud Engineer,2026-03-22,New York,207,Katherine Johns,,,,,,,,,,0,0,0
1707,34,2026-04-09,Under Review,Referral,Software Engineer,2025-09-23,New York,625,Destiny Hanson,,,,,,,,,,0,0,0
3032,59,2026-03-13,Interview,LinkedIn,Software Engineer,2025-10-10,Dallas,325,Toni Solomon,,,,,,,,,,0,0,0
2899,57,2026-07-04,Under Review,Dice,Data Analyst,2026-05-04,Austin,459,Joshua Contreras,,,,,,,,,,0,0,0
4445,92,2026-06-07,Under Review,Referral,Cloud Engineer,2026-02-06,Houston,125,Sierra Coleman,,,,,,,,,,0,0,0
238,5,2026-04-14,Rejected,Indeed,Data Analyst,2025-10-09,Chicago,921,Heather Johnson,,,,,,,,,,0,0,0
4736,99,2026-06-05,Interview,Indeed,QA Engineer,2026-06-05,Austin,189,Bradley Mason,,,,,,,,,,0,0,0
3426,69,2026-06-17,Applied,Company Website,Cloud Engineer,2026-06-04,Austin,310,Jerry Martin,,,,,,,,,,0,0,0
4076,85,2026-05-11,Rejected,Dice,BI Developer,2026-03-14,New York,554,Nancy Hoffman,,,,,,,,,,0,0,0
3387,68,2025-09-22,Applied,LinkedIn,Software Engineer,2025-08-27,Chicago,499,Darren Robbins,,,,,,,,,,0,0,0
4002,83,2026-06-22,Rejected,Indeed,Cloud Engineer,2026-05-09,Chicago,682,Phillip Neal,,,,,,,,,,0,0,0
2691,54,2026-05-02,Under Review,Company Website,Data Architect,2025-11-10,Houston,801,Christopher Davenport,,,,,,,,,,0,0,0
1399,27,2026-06-17,Applied,LinkedIn,Business Analyst,2026-05-10,New York,693,Tara Duarte,,,,,,,,,,0,0,0
3283,65,2026-04-21,Rejected,Referral,Data Engineer,2026-03-21,Seattle,113,Kimberly Fry,,,,,,,,,,0,0,0
3600,72,2026-06-28,Rejected,Company Website,DevOps Engineer,2026-03-11,Dallas,200,Tracy Pittman,,,,,,,,,,0,0,0
3534,71,2025-10-02,Interview,Dice,ML Engineer,2025-08-28,Austin,181,Wendy Dalton,,,,,,,,,,0,0,0
825,16,2026-04-11,Under Review,LinkedIn,Business Analyst,2026-01-08,New York,188,Cynthia Little,,,,,,,,,,0,0,0
1793,35,2025-10-10,Applied,Company Website,Data Analyst,2025-10-06,Chicago,863,Lee Barr,,,,,,,,,,0,0,0
555,11,2026-06-20,Applied,Dice,QA Engineer,2026-01-24,Seattle,970,Joshua Ryan,,,,,,,,,,0,0,0
3705,75,2026-01-05,Rejected,Referral,Software Engineer,2025-11-03,New York,128,Sara Martin,,,,,,,,,,0,0,0
2785,55,2026-01-22,Under Review,Referral,ML Engineer,2025-08-05,Seattle,927,David Warren,,,,,,,,,,0,0,0
3104,61,2026-06-20,Under Review,Company Website,BI Developer,2026-03-21,Seattle,279,David Thompson,,,,,,,,,,0,0,0
2704,54,2025-11-21,Rejected,Dice,Data Architect,2025-11-10,Houston,689,Cathy Estes,,,,,,,,,,0,0,0
191,4,2026-06-21,Under Review,Dice,DevOps Engineer,2025-07-31,Chicago,502,Brittany Payne,,,,,,,,,,0,0,0
4426,92,2026-05-10,Interview,Dice,Cloud Engineer,2026-02-06,Houston,434,Omar Shepherd,,,,,,,,,,0,0,0
4116,85,2026-03-18,Rejected,LinkedIn,BI Developer,2026-03-14,New York,527,Amanda Anderson,,,,,,,,,,0,0,0
2193,43,2026-06-16,Interview,Company Website,Cloud Engineer,2025-11-06,New York,242,Jeffrey Mora,,,,,,,,,,0,0,0
2090,41,2026-04-09,Under Review,Dice,Cloud Engineer,2025-12-09,Dallas,364,Melanie Kent,,,,,,,,,,0,0,0
1980,38,2025-09-08,Applied,LinkedIn,Software Engineer,2025-07-10,Houston,326,Andrew Yu,,,,,,,,,,0,0,0
3824,77,2026-06-19,Applied,Indeed,BI Developer,2025-10-08,Seattle,386,Stephanie Davis,,,,,,,,,,0,0,0
2601,52,2026-02-19,Interview,Dice,BI Developer,2025-10-05,Dallas,209,Joshua Beck,,,,,,,,,,0,0,0
2220,43,2026-02-17,Applied,Dice,Cloud Engineer,2025-11-06,New York,903,Stacie Daniel,,,,,,,,,,0,0,0
228,5,2026-04-30,Under Review,Dice,Data Analyst,2025-10-09,Chicago,460,Amanda Murphy,,,,,,,,,,0,0,0
135,3,2026-03-04,Under Review,Indeed,Data Architect,2025-09-25,Seattle,866,Sherry Lewis,,,,,,,,,,0,0,0
4069,84,2026-06-04,Under Review,Company Website,ML Engineer,2026-04-18,Austin,965,Rachel Adams,,,,,,,,,,0,0,0
4469,93,2026-03-14,Under Review,Indeed,Cloud Engineer,2025-07-16,New York,499,Darren Robbins,,,,,,,,,,0,0,0
1047,21,2026-06-13,Under Review,LinkedIn,Data Architect,2026-04-08,Seattle,475,Melissa Larson,,,,,,,,,,0,0,0
2555,50,2026-01-26,Interview,Dice,Cloud Engineer,2025-09-11,Austin,439,Kathryn Miller,,,,,,,,,,0,0,0
2834,56,2026-05-10,Interview,Referral,ML Engineer,2026-01-22,Houston,654,Fernando Newton,,,,,,,,,,0,0,0
3010,59,2026-01-22,Applied,Indeed,Software Engineer,2025-10-10,Dallas,107,Joshua Hurst,,,,,,,,,,0,0,0
2302,45,2026-06-17,Rejected,Dice,BI Developer,2026-02-13,Austin,657,Jacob Cruz,,,,,,,,,,0,0,0
4395,91,2025-11-11,Applied,Indeed,Software Engineer,2025-09-20,Houston,354,Laurie Miller,,,,,,,,,,0,0,0
3964,81,2026-05-29,Under Review,Dice,ML Engineer,2026-03-08,Dallas,363,Michael Rodriguez,,,,,,,,,,0,0,0
2216,43,2026-01-23,Rejected,Company Website,Cloud Engineer,2025-11-06,New York,64,Charles Ponce,,,,,,,,,,0,0,0
3363,68,2026-05-15,Under Review,Dice,Software Engineer,2025-08-27,Chicago,462,Victoria Cunningham,,,,,,,,,,0,0,0
2196,43,2026-03-19,Interview,Referral,Cloud Engineer,2025-11-06,New York,312,Anita Lee,,,,,,,,,,0,0,0
1833,36,2026-02-23,Rejected,Company Website,Cloud Engineer,2025-10-23,Chicago,353,James Clark,,,,,,,,,,0,0,0
2835,56,2026-03-26,Applied,Company Website,ML Engineer,2026-01-22,Houston,224,Dana Jenkins,,,,,,,,,,0,0,0
1811,36,2026-03-04,Under Review,Indeed,Cloud Engineer,2025-10-23,Chicago,111,Adam Parker,,,,,,,,,,0,0,0
4659,97,2025-10-11,Applied,Company Website,DevOps Engineer,2025-09-03,Austin,914,Anna Fisher,,,,,,,,,,0,0,0
1304,26,2025-07-19,Under Review,Referral,Data Analyst,2025-07-10,Seattle,533,Barry Owen,,,,,,,,,,0,0,0
3116,61,2026-06-16,Rejected,LinkedIn,BI Developer,2026-03-21,Seattle,582,Jill Keith,,,,,,,,,,0,0,0
3088,60,2025-12-03,Applied,Company Website,Software Engineer,2025-10-14,Chicago,995,Rick Roberts,,,,,,,,,,0,0,0
2132,42,2026-06-15,Under Review,Indeed,Cloud Engineer,2026-03-22,New York,168,Crystal James,,,,,,,,,,0,0,0
1377,27,2026-06-02,Interview,LinkedIn,Business Analyst,2026-05-10,New York,475,Melissa Larson,,,,,,,,,,0,0,0
827,16,2026-04-11,Applied,Company Website,Business Analyst,2026-01-08,New York,864,James Schroeder,,,,,,,,,,0,0,0
2392,47,2026-06-26,Interview,LinkedIn,DevOps Engineer,2026-05-16,Dallas,273,Michael Burns,,,,,,,,,,0,0,0
160,3,2025-12-20,Rejected,Dice,Data Architect,2025-09-25,Seattle,637,Caitlin Fuentes,,,,,,,,,,0,0,0
4024,83,2026-05-09,Rejected,Company Website,Cloud Engineer,2026-05-09,Chicago,583,Brent Oneill,,,,,,,,,,0,0,0
1954,38,2026-02-21,Applied,LinkedIn,Software Engineer,2025-07-10,Houston,850,Pamela Rodriguez,,,,,,,,,,0,0,0
1104,22,2026-02-10,Under Review,Referral,DevOps Engineer,2025-07-27,Chicago,757,Stacy Dickson,,,,,,,,,,0,0,0
2748,54,2026-03-12,Under Review,Company Website,Data Architect,2025-11-10,Houston,399,Meghan Blair,,,,,,,,,,0,0,0
4550,95,2026-04-19,Interview,LinkedIn,Data Analyst,2026-01-05,Houston,391,Whitney Farmer,,,,,,,,,,0,0,0
779,15,2026-06-03,Rejected,LinkedIn,Software Engineer,2026-02-24,Houston,83,Jennifer Santiago,,,,,,,,,,0,0,0
1997,39,2026-03-30,Under Review,Indeed,QA Engineer,2025-10-29,Houston,984,Tina Finley,,,,,,,,,,0,0,0
3758,76,2025-11-27,Applied,Dice,Cloud Engineer,2025-10-20,Seattle,400,David Brooks,,,,,,,,,,0,0,0
4141,86,2026-03-14,Under Review,LinkedIn,Data Architect,2025-11-28,Houston,503,Todd Bailey,,,,,,,,,,0,0,0
505,9,2026-04-18,Under Review,Company Website,Software Engineer,2025-11-07,Austin,316,Eileen Castillo,,,,,,,,,,0,0,0
34,2,2026-04-18,Rejected,LinkedIn,DevOps Engineer,2025-08-08,Houston,642,Dana Hernandez,,,,,,,,,,0,0,0
34,34,2026-04-12,Applied,Dice,Software Engineer,2025-09-23,New York,1000,Michele Hartman,,,,,,,,,,0,0,0
3760,76,2026-03-25,Applied,Referral,Cloud Engineer,2025-10-20,Seattle,821,Christy Matthews,,,,,,,,,,0,0,0
321,7,2025-08-06,Under Review,Referral,Software Engineer,2025-07-25,Dallas,329,Randy Noble,,,,,,,,,,0,0,0
3395,69,2026-06-15,Applied,Company Website,Cloud Engineer,2026-06-04,Austin,532,Kevin Lane,,,,,,,,,,0,0,0
684,13,2025-12-27,Applied,Referral,Software Engineer,2025-11-05,Austin,967,Pamela Ramos,,,,,,,,,,0,0,0
4669,98,2026-05-30,Applied,Indeed,Data Architect,2025-11-12,Austin,115,Kevin Olson,,,,,,,,,,0,0,0
2615,52,2025-11-22,Applied,Company Website,BI Developer,2025-10-05,Dallas,244,Alicia Juarez,,,,,,,,,,0,0,0
4700,99,2026-06-17,Applied,LinkedIn,QA Engineer,2026-06-05,Austin,476,Melanie Garrett,,,,,,,,,,0,0,0
614,12,2026-07-05,Under Review,Referral,Software Engineer,2025-11-18,Austin,58,Jacqueline Morrison,,,,,,,,,,0,0,0
848,16,2026-05-14,Applied,LinkedIn,Business Analyst,2026-01-08,New York,164,Richard Ross,,,,,,,,,,0,0,0
2108,42,2026-03-25,Interview,LinkedIn,Cloud Engineer,2026-03-22,New York,166,Jeremy Mitchell,,,,,,,,,,0,0,0
594,11,2026-05-20,Applied,Company Website,QA Engineer,2026-01-24,Seattle,940,Brian Anderson,,,,,,,,,,0,0,0
381,8,2026-05-25,Under Review,Dice,Cloud Engineer,2026-03-02,Chicago,933,Charles Carter,,,,,,,,,,0,0,0
927,18,2026-06-03,Applied,Indeed,BI Developer,2026-05-20,Austin,854,Douglas Kelly,,,,,,,,,,0,0,0
2296,45,2026-04-09,Under Review,Company Website,BI Developer,2026-02-13,Austin,359,Shawn Rodriguez,,,,,,,,,,0,0,0
4432,92,2026-05-06,Under Review,LinkedIn,Cloud Engineer,2026-02-06,Houston,344,Ashley Davis,,,,,,,,,,0,0,0
2891,57,2026-06-23,Applied,Company Website,Data Analyst,2026-05-04,Austin,361,Christine Steele,,,,,,,,,,0,0,0
3852,77,2026-02-09,Rejected,LinkedIn,BI Developer,2025-10-08,Seattle,323,Shane Roman,,,,,,,,,,0,0,0
1251,25,2026-05-08,Interview,Referral,ML Engineer,2026-04-18,Austin,664,Kristin Ramirez,,,,,,,,,,0,0,0
2567,50,2025-10-29,Applied,Dice,Cloud Engineer,2025-09-11,Austin,800,Carol Martinez,,,,,,,,,,0,0,0
1109,22,2026-02-25,Under Review,Dice,DevOps Engineer,2025-07-27,Chicago,893,Samantha Gray,,,,,,,,,,0,0,0
582,11,2026-03-13,Interview,Dice,QA Engineer,2026-01-24,Seattle,458,Jessica Crawford,,,,,,,,,,0,0,0
2980,58,2026-05-27,Under Review,Company Website,Data Architect,2025-09-02,Dallas,609,Johnny Pena,,,,,,,,,,0,0,0
1826,36,2026-04-09,Applied,Referral,Cloud Engineer,2025-10-23,Chicago,12,Jesus Stephens,,,,,,,,,,0,0,0
4124,86,2026-07-06,Interview,Dice,Data Architect,2025-11-28,Houston,764,William Porter,,,,,,,,,,0,0,0
898,17,2025-11-20,Under Review,Dice,Software Engineer,2025-10-16,Dallas,825,Joyce Miller,,,,,,,,,,0,0,0
1998,39,2025-12-19,Applied,Indeed,QA Engineer,2025-10-29,Houston,401,Paul Scott,,,,,,,,,,0,0,0
1554,31,2026-06-15,Under Review,Indeed,Data Architect,2026-06-04,New York,527,Amanda Anderson,,,,,,,,,,0,0,0
1498,29,2026-06-06,Rejected,Referral,DevOps Engineer,2026-04-07,Dallas,737,Curtis Wilson,,,,,,,,,,0,0,0
2,1,2025-12-14,Rejected,Referral,ML Engineer,2025-10-20,Dallas,984,Tina Finley,2,Completed,,,,,59,,,1,0,0
2,2,2026-01-22,Under Review,LinkedIn,DevOps Engineer,2025-08-08,Houston,1000,Michele Hartman,2,Completed,,,,,20,,,1,0,0
3536,71,2025-10-22,Under Review,LinkedIn,ML Engineer,2025-08-28,Austin,640,Christopher Rios,,,,,,,,,,0,0,0
4702,99,2026-06-15,Under Review,Referral,QA Engineer,2026-06-05,Austin,774,Sandra Alexander,,,,,,,,,,0,0,0
4140,86,2026-04-18,Applied,Dice,Data Architect,2025-11-28,Houston,224,Dana Jenkins,,,,,,,,,,0,0,0
1263,25,2026-06-17,Rejected,LinkedIn,ML Engineer,2026-04-18,Austin,122,Tracy Lozano,,,,,,,,,,0,0,0
3819,77,2026-01-18,Rejected,Indeed,BI Developer,2025-10-08,Seattle,965,Rachel Adams,,,,,,,,,,0,0,0
3337,67,2026-02-28,Interview,Company Website,Software Engineer,2025-12-22,Chicago,65,Debra Hamilton,,,,,,,,,,0,0,0
4143,86,2026-06-12,Interview,Referral,Data Architect,2025-11-28,Houston,413,Kenneth Ross,,,,,,,,,,0,0,0
627,12,2026-03-15,Rejected,LinkedIn,Software Engineer,2025-11-18,Austin,200,Tracy Pittman,,,,,,,,,,0,0,0
3603,72,2026-04-16,Applied,Dice,DevOps Engineer,2026-03-11,Dallas,895,Glenn Rios,,,,,,,,,,0,0,0
391,8,2026-03-06,Rejected,Dice,Cloud Engineer,2026-03-02,Chicago,511,Joel Harris,,,,,,,,,,0,0,0
3813,77,2025-11-02,Applied,Indeed,BI Developer,2025-10-08,Seattle,562,David Price,,,,,,,,,,0,0,0
1702,34,2025-10-13,Rejected,Indeed,Software Engineer,2025-09-23,New York,950,Erica King,,,,,,,,,,0,0,0
1140,22,2026-04-20,Rejected,Referral,DevOps Engineer,2025-07-27,Chicago,430,Elizabeth Baker,,,,,,,,,,0,0,0
3158,61,2026-04-10,Applied,LinkedIn,BI Developer,2026-03-21,Seattle,270,Carolyn Holmes,,,,,,,,,,0,0,0
2523,49,2026-04-27,Interview,Indeed,Data Analyst,2026-04-27,Austin,963,Cheyenne Gutierrez,,,,,,,,,,0,0,0
1754,35,2026-02-26,Applied,Dice,Data Analyst,2025-10-06,Chicago,26,David Alexander,,,,,,,,,,0,0,0
320,7,2025-09-13,Applied,Indeed,Software Engineer,2025-07-25,Dallas,458,Jessica Crawford,,,,,,,,,,0,0,0
3689,75,2026-03-18,Applied,Dice,Software Engineer,2025-11-03,New York,611,Samuel Salinas,,,,,,,,,,0,0,0
426,8,2026-06-11,Applied,LinkedIn,Cloud Engineer,2026-03-02,Chicago,888,Jocelyn Benitez,,,,,,,,,,0,0,0
2754,55,2025-12-27,Interview,Dice,ML Engineer,2025-08-05,Seattle,147,Veronica Kaiser,,,,,,,,,,0,0,0
1571,31,2026-06-26,Under Review,LinkedIn,Data Architect,2026-06-04,New York,571,Kenneth Murphy,,,,,,,,,,0,0,0
4476,93,2026-01-01,Under Review,Indeed,Cloud Engineer,2025-07-16,New York,898,Melissa Butler,,,,,,,,,,0,0,0
3544,71,2025-10-23,Interview,Dice,ML Engineer,2025-08-28,Austin,298,Lisa Velasquez,,,,,,,,,,0,0,0
3658,74,2026-05-10,Rejected,Indeed,ML Engineer,2025-12-20,Chicago,684,Bryan Vargas,,,,,,,,,,0,0,0
2723,54,2026-05-25,Under Review,Indeed,Data Architect,2025-11-10,Houston,650,John Clark,,,,,,,,,,0,0,0
4505,94,2026-01-22,Applied,Indeed,Cloud Engineer,2026-01-08,Houston,287,Sarah Barrera,,,,,,,,,,0,0,0
3005,58,2025-11-19,Under Review,Dice,Data Architect,2025-09-02,Dallas,464,Mary Berry,,,,,,,,,,0,0,0
2231,43,2026-04-14,Rejected,Referral,Cloud Engineer,2025-11-06,New York,31,Zachary Smith,,,,,,,,,,0,0,0
1758,35,2026-04-29,Interview,LinkedIn,Data Analyst,2025-10-06,Chicago,282,Todd Perez,,,,,,,,,,0,0,0
1985,38,2026-05-13,Applied,Indeed,Software Engineer,2025-07-10,Houston,435,Bryan Woods,,,,,,,,,,0,0,0
2596,52,2026-01-01,Interview,Indeed,BI Developer,2025-10-05,Dallas,185,Tim Kirby,,,,,,,,,,0,0,0
1681,33,2025-11-28,Interview,Dice,BI Developer,2025-09-23,New York,367,Stephen Morgan,,,,,,,,,,0,0,0
361,7,2025-11-22,Applied,Referral,Software Engineer,2025-07-25,Dallas,327,Katherine Atkins,,,,,,,,,,0,0,0
1386,27,2026-05-30,Applied,Indeed,Business Analyst,2026-05-10,New York,441,Steven Fitzpatrick,,,,,,,,,,0,0,0
3529,71,2025-11-07,Interview,Referral,ML Engineer,2025-08-28,Austin,687,John Lee,,,,,,,,,,0,0,0
1924,37,2025-10-13,Under Review,Indeed,QA Engineer,2025-07-09,New York,905,Laura Evans,,,,,,,,,,0,0,0
182,4,2025-09-29,Interview,Dice,DevOps Engineer,2025-07-31,Chicago,113,Kimberly Fry,,,,,,,,,,0,0,0
40,2,2025-10-12,Interview,Company Website,DevOps Engineer,2025-08-08,Houston,436,James Miller,,,,,,,,,,0,0,0
40,40,2026-04-01,Under Review,Dice,Data Analyst,2025-08-29,New York,1000,Michele Hartman,,,,,,,,,,0,0,0
3258,64,2026-02-19,Interview,Referral,Software Engineer,2025-11-30,Chicago,465,Jamie Williams,,,,,,,,,,0,0,0
1748,35,2025-12-24,Rejected,Referral,Data Analyst,2025-10-06,Chicago,475,Melissa Larson,,,,,,,,,,0,0,0
277,5,2026-01-22,Rejected,Dice,Data Analyst,2025-10-09,Chicago,39,Sonya Bryan,,,,,,,,,,0,0,0
2641,53,2026-06-16,Rejected,Indeed,Cloud Engineer,2026-03-11,Dallas,343,Thomas Hardy,,,,,,,,,,0,0,0
2068,40,2025-11-24,Rejected,Indeed,Data Analyst,2025-08-29,New York,229,Matthew Murillo,,,,,,,,,,0,0,0
348,7,2026-02-19,Interview,Company Website,Software Engineer,2025-07-25,Dallas,889,Justin King,,,,,,,,,,0,0,0
3235,64,2026-06-12,Applied,Company Website,Software Engineer,2025-11-30,Chicago,752,Leonard Snyder,,,,,,,,,,0,0,0
4202,87,2026-05-27,Under Review,Indeed,Data Architect,2026-04-27,Seattle,923,Jeremy Garcia,,,,,,,,,,0,0,0
2842,56,2026-04-01,Under Review,Indeed,ML Engineer,2026-01-22,Houston,875,Michael Rodriguez,,,,,,,,,,0,0,0
4320,89,2025-11-12,Interview,Company Website,ML Engineer,2025-09-08,Austin,564,Keith Fitzgerald,,,,,,,,,,0,0,0
965,19,2026-05-12,Interview,LinkedIn,DevOps Engineer,2026-02-23,Chicago,7,William Velasquez,,,,,,,,,,0,0,0
332,7,2025-12-26,Interview,Referral,Software Engineer,2025-07-25,Dallas,723,Joe Gibson,,,,,,,,,,0,0,0
2828,56,2026-02-21,Applied,Referral,ML Engineer,2026-01-22,Houston,333,Rachel Phelps,,,,,,,,,,0,0,0
2424,47,2026-06-25,Applied,Indeed,DevOps Engineer,2026-05-16,Dallas,105,Charles Gamble,,,,,,,,,,0,0,0
1712,34,2026-02-01,Applied,Indeed,Software Engineer,2025-09-23,New York,925,Brett Riddle,,,,,,,,,,0,0,0
1223,24,2026-05-05,Rejected,Dice,Business Analyst,2025-08-12,Seattle,733,Shelley Mccarthy,,,,,,,,,,0,0,0
3087,60,2026-04-09,Under Review,LinkedIn,Software Engineer,2025-10-14,Chicago,375,David Farrell,,,,,,,,,,0,0,0
1232,25,2026-05-24,Applied,Indeed,ML Engineer,2026-04-18,Austin,581,Rachel Martinez,,,,,,,,,,0,0,0
2959,58,2025-10-07,Applied,LinkedIn,Data Architect,2025-09-02,Dallas,733,Shelley Mccarthy,,,,,,,,,,0,0,0
3056,59,2026-06-19,Applied,Dice,Software Engineer,2025-10-10,Dallas,363,Michael Rodriguez,,,,,,,,,,0,0,0
1358,27,2026-06-24,Under Review,Indeed,Business Analyst,2026-05-10,New York,750,Jamie Castro,,,,,,,,,,0,0,0
2030,39,2025-11-26,Under Review,Indeed,QA Engineer,2025-10-29,Houston,864,James Schroeder,,,,,,,,,,0,0,0
3886,78,2026-02-09,Interview,Company Website,ML Engineer,2025-10-05,New York,653,Jamie Newman,,,,,,,,,,0,0,0
1901,37,2025-10-05,Rejected,LinkedIn,QA Engineer,2025-07-09,New York,390,Emily Mccoy,,,,,,,,,,0,0,0
1276,26,2026-06-04,Rejected,LinkedIn,Data Analyst,2025-07-10,Seattle,447,Kathleen Cooper,,,,,,,,,,0,0,0
2359,46,2026-01-15,Interview,Referral,Software Engineer,2025-08-17,Austin,730,Christian Welch,,,,,,,,,,0,0,0
4490,94,2026-01-15,Interview,Dice,Cloud Engineer,2026-01-08,Houston,355,Matthew Johnson,,,,,,,,,,0,0,0
4511,94,2026-02-01,Interview,Referral,Cloud Engineer,2026-01-08,Houston,280,Kayla Webb,,,,,,,,,,0,0,0
2277,44,2026-06-22,Interview,Indeed,Software Engineer,2025-10-18,Dallas,277,Ashley Thomas,,,,,,,,,,0,0,0
1258,25,2026-05-27,Rejected,Dice,ML Engineer,2026-04-18,Austin,751,Michael Henderson,,,,,,,,,,0,0,0
4188,86,2026-05-01,Applied,Indeed,Data Architect,2025-11-28,Houston,634,Matthew Pierce,,,,,,,,,,0,0,0
3202,63,2026-05-22,Under Review,Indeed,BI Developer,2026-05-19,Houston,307,Brittany Rose,,,,,,,,,,0,0,0
2449,48,2025-12-27,Applied,Dice,Data Analyst,2025-11-15,New York,912,Miguel Garcia,,,,,,,,,,0,0,0
4571,95,2026-02-02,Under Review,Company Website,Data Analyst,2026-01-05,Houston,832,Amanda Duarte,,,,,,,,,,0,0,0
226,4,2026-04-14,Under Review,Referral,DevOps Engineer,2025-07-31,Chicago,361,Christine Steele,,,,,,,,,,0,0,0
3639,74,2026-02-28,Interview,Dice,ML Engineer,2025-12-20,Chicago,211,James Day,,,,,,,,,,0,0,0
2937,57,2026-05-09,Applied,Indeed,Data Analyst,2026-05-04,Austin,713,Jose Hodge,,,,,,,,,,0,0,0
2017,39,2025-11-29,Interview,Dice,QA Engineer,2025-10-29,Houston,904,Nicole Smith,,,,,,,,,,0,0,0
